lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
344.161499,352.161499,55.837208,63.837208,-11.0,59.8
345.251038,353.251038,56.54638,64.54638,-10.0,60.5
346.340576,354.340576,57.255553,65.255553,-9.6,61.2
347.430115,355.430115,57.964725,65.964725,-8.5,61.9
348.513418,356.513418,58.415013,66.415013,-7.4,62.4
349.59672,357.59672,58.865302,66.865302,-6.4,62.8
350.680023,358.680023,59.31559,67.31559,-5.3,63.3
351.88206,359.88206,59.659978,67.659978,-4.1,63.6
353.084096,1.084096,60.004367,68.004367,-2.9,64.0
354.286133,2.286133,60.348755,68.348755,-1.7,64.3
355.77471,3.77471,60.626284,68.626284,-0.2,64.6
357.263286,5.263286,60.903814,68.903814,1.26,64.9
358.751863,6.751863,61.181343,69.181343,2.75,65.1
0.821644,8.821644,61.31603,69.31603,4.82,65.3
2.891424,10.891424,61.450716,69.450716,6.89,65.4
4.961205,12.961205,61.585403,69.585403,8.96,65.5
7.26147,15.26147,61.708519,69.708519,11.2,65.7
9.561736,17.561736,61.831634,69.831634,13.5,65.8
11.862001,19.862001,61.95475,69.95475,15.8,65.9
14.159129,22.159129,62.219559,70.219559,18.1,66.2
16.456256,24.456256,62.484367,70.484367,20.4,66.4
18.753384,26.753384,62.749176,70.749176,22.7,66.7
20.797669,28.797669,62.661596,70.661596,24.7,66.6
22.841953,30.841953,62.574015,70.574015,26.8,66.5
24.886238,32.886238,62.486435,70.486435,28.8,66.4
26.415549,34.415549,62.368538,70.368538,30.4,66.3
27.94486,35.94486,62.250641,70.250641,31.9,66.2
29.474171,37.474171,62.132744,70.132744,33.4,66.1
30.803087,38.803087,61.987727,69.987727,34.8,65.9
32.132002,40.132002,61.84271,69.84271,36.1,65.8
33.460918,41.460918,61.697693,69.697693,37.4,65.6
34.615332,42.615332,61.6101,69.6101,38.6,65.6
35.769746,43.769746,61.522507,69.522507,39.7,65.5
36.92416,44.92416,61.434914,69.434914,40.9,65.4
37.965248,45.965248,61.262538,69.262538,41.9,65.2
39.006336,47.006336,61.090162,69.090162,43.0,65.0
40.047424,48.047424,60.917786,68.917786,44.0,64.9
41.028173,49.028173,60.713923,68.713923,45.0,64.7
42.008921,50.008921,60.510061,68.510061,46.0,64.5
42.98967,50.98967,60.306198,68.306198,46.9,64.3
43.804164,51.804164,60.108106,68.108106,47.8,64.1
44.618657,52.618657,59.910014,67.910014,48.6,63.9
45.433151,53.433151,59.711922,67.711922,49.4,63.7
46.264772,54.264772,59.60646,67.60646,50.2,63.6
47.096392,55.096392,59.500997,67.500997,51.0,63.5
47.928013,55.928013,59.395535,67.395535,51.9,63.3
48.764766,56.764766,59.328945,67.328945,52.7,63.3
49.601518,57.601518,59.262356,67.262356,53.6,63.2
50.438271,58.438271,59.195766,67.195766,54.4,63.1
51.221723,59.221723,59.159661,67.159661,55.2,63.1
52.005176,60.005176,59.123557,67.123557,56.0,63.1
52.788628,60.788628,59.087452,67.087452,56.7,63.0
53.455962,61.455962,59.116595,67.116595,57.4,63.1
54.123296,62.123296,59.145738,67.145738,58.1,63.1
54.79063,62.79063,59.174881,67.174881,58.7,63.1
55.378826,63.378826,59.205514,67.205514,59.3,63.2
55.967022,63.967022,59.236148,67.236148,59.9,63.2
56.555218,64.555218,59.266781,67.266781,60.5,63.2
57.08911,65.08911,59.362178,67.362178,61.0,63.3
57.623003,65.623003,59.457574,67.457574,61.6,63.4
58.156895,66.156895,59.552971,67.552971,62.1,63.5
58.596497,66.596497,59.698935,67.698935,62.5,63.6
59.036098,67.036098,59.8449,67.8449,63.0,63.8
59.4757,67.4757,59.990864,67.990864,63.4,63.9
59.916008,67.916008,60.04641,68.04641,63.9,64.0
60.356315,68.356315,60.101955,68.101955,64.3,64.1
60.796623,68.796623,60.157501,68.157501,64.7,64.1
61.130216,69.130216,60.237071,68.237071,65.1,64.2
61.463808,69.463808,60.31664,68.31664,65.4,64.3
61.797401,69.797401,60.39621,68.39621,65.7,64.3
61.931531,69.931531,60.377569,68.377569,65.9,64.3
62.065661,70.065661,60.358927,68.358927,66.0,64.3
62.199791,70.199791,60.340286,68.340286,66.1,64.3
62.855387,70.855387,60.345624,68.345624,66.8,64.3
63.510984,71.510984,60.350962,68.350962,67.5,64.3
64.16658,72.16657999999998,60.3563,68.3563,68.1,64.3
64.879333,72.879333,60.386121,68.386121,68.8,64.3
65.592087,73.592087,60.415942,68.415942,69.5,64.4
66.30484,74.30484,60.445763,68.445763,70.3,64.4
66.98849,74.98849,60.478735,68.478735,70.9,64.4
