lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
344.07609,352.07609,35.322407,43.322407,-11.0,39.3
344.748535,352.748535,35.789368,43.789368,-11.0,39.7
345.424347,353.424347,36.299051,44.299051,-10.0,40.2
346.100158,354.100158,36.808734,44.808734,-9.8,40.8
346.77597,354.77597,37.318417,45.318417,-9.2,41.3
347.539693,355.539693,37.973559,45.973559,-8.4,41.9
348.303416,356.303416,38.628702,46.628702,-7.6,42.6
349.067139,357.067139,39.283844,47.283844,-6.9,43.2
349.666779,357.666779,39.966157,47.966157,-6.3,43.9
350.266418,358.266418,40.648471,48.648471,-5.7,44.6
350.866058,358.866058,41.330784,49.330784,-5.1,45.3
351.485138,359.485138,41.904638,49.904638,-4.5,45.9
352.104217,0.104217,42.478491,50.478491,-3.8,46.4
352.723297,0.723297,43.052345,51.052345,-3.2,47.0
353.241943,1.241943,43.642597,51.642597,-2.7,47.6
353.76059,1.76059,44.232849,52.232849,-2.2,48.2
354.279236,2.279236,44.823101,52.823101,-1.7,48.8
354.785228,2.785228,45.254527,53.254527,-1.2,49.2
355.291219,3.291219,45.685952,53.685952,-0.7,49.6
355.797211,3.797211,46.117378,54.117378,-0.2,50.1
356.410629,4.410629,46.52792,54.52792,0.41,50.5
357.024047,5.024047,46.938461,54.938461,1.02,50.9
357.637465,5.637465,47.349003,55.349003,1.63,51.3
358.072772,6.072772,47.683913,55.683913,2.07,51.6
358.50808,6.50808,48.018823,56.018823,2.5,52.0
358.943387,6.943387,48.353733,56.353733,2.94,52.3
359.674839,7.674839,48.668598,56.668598,3.67,52.6
0.406292,8.406292000000002,48.983463,56.983463,4.4,52.9
1.137744,9.137744,49.298328,57.298328,5.13,53.2
1.927944,9.927944,49.529603,57.529603,5.92,53.5
2.718145,10.718145,49.760878,57.760878,6.71,53.7
3.508345,11.508345,49.992153,57.992153,7.5,53.9
4.19212,12.19212,50.152662,58.152662,8.19,54.1
4.875895,12.875895,50.31317,58.31317,8.87,54.3
5.55967,13.55967,50.473679,58.473679,9.55,54.4
6.127721,14.127721,50.626293,58.626293,10.1,54.6
6.695773,14.695773,50.778908,58.778908,10.6,54.7
7.263824,15.263824,50.931522,58.931522,11.2,54.9
7.838884,15.838884,51.050658,59.050658,11.8,55.0
8.413943,16.413943,51.169793,59.169793,12.4,55.1
8.989003,16.989003,51.288929,59.288929,12.9,55.2
9.590437,17.590437,51.418051,59.418051,13.5,55.4
10.191872,18.191872,51.547174,59.547174,14.1,55.5
10.793306,18.793306,51.676296,59.676296,14.7,55.6
11.355306,19.355306,51.831703,59.831703,15.3,55.8
11.917305,19.917305,51.98711,59.98711,15.9,55.9
12.479305,20.479305,52.142517,60.142517,16.4,56.1
12.920289,20.920289,52.314835,60.314835,16.9,56.3
13.361272,21.361272,52.487152,60.487152,17.3,56.4
13.802256,21.802256,52.65947,60.65947,17.8,56.6
14.33683,22.33683,52.687611,60.687611,18.3,56.6
14.871405,22.871405,52.715752,60.715752,18.8,56.7
15.405979,23.405979,52.743893,60.743893,19.4,56.7
15.8417,23.8417,52.845074,60.845074,19.8,56.8
16.277421,24.277421,52.946255,60.946255,20.2,56.9
16.713142,24.713142,53.047436,61.047436,20.7,57.0
17.148587,25.148587,53.1804,61.1804,21.1,57.1
17.584031,25.584031,53.313363,61.313363,21.5,57.3
18.019476,26.019476,53.446327,61.446327,22.0,57.4
18.278821,26.278821,53.578116,61.578116,22.2,57.5
18.538167,26.538167,53.709905,61.709905,22.5,57.7
18.797512,26.797512,53.841694,61.841694,22.7,57.8
19.194614,27.194614,54.057659,62.057659,23.1,58.0
19.591717,27.591717,54.273625,62.273625,23.5,58.2
19.988819,27.988819,54.48959,62.48959,23.9,58.4
20.310778,28.310778,54.82597,62.82597,24.3,58.8
20.632738,28.632738,55.16235,63.16235,24.6,59.1
20.954697,28.954697,55.49873,63.49873,24.9,59.4
21.208192,29.208192,55.917426,63.917426,25.2,59.9
21.461688,29.461688,56.336122,64.336122,25.4,60.3
21.715183,29.715183,56.754818,64.754818,25.7,60.7
21.908422,29.908422,57.011228,65.011228,25.9,61.0
22.101662,30.101662,57.267638,65.267638,26.1,61.2
22.294901,30.294901,57.524048,65.524048,26.2,61.5
22.448823,30.448823,57.618139,65.618139,26.4,61.6
22.602746,30.602746,57.712229,65.712229,26.6,61.7
22.756668,30.756668,57.80632,65.80632,26.7,61.8
22.865988,30.865988,57.934032,65.934032,26.8,61.9
22.975309,30.975309,58.061745,66.061745,26.9,62.0
23.084629,31.084629,58.189457,66.189457,27.0,62.1
23.280971,31.280971,58.358718,66.358718,27.2,62.3
23.477313,31.477313,58.527978,66.527978,27.4,62.5
23.673655,31.673655,58.697239,66.697239,27.6,62.6
23.692342,31.692342,58.778303,66.778303,27.6,62.7
23.71103,31.71103,58.859366,66.859366,27.7,62.8
23.729717,31.729717,58.94043,66.94043,27.7,62.9
23.596082,31.596082,58.854939,66.854939,27.5,62.8
23.462447,31.462447,58.769447,66.769447,27.4,62.7
23.328812,31.328812,58.683956,66.683956,27.3,62.6
23.206241,31.206241,58.609459,66.609459,27.2,62.6
23.083671,31.083671,58.534961,66.534961,27.0,62.5
22.9611,30.9611,58.460464,66.460464,26.9,62.4
22.818126,30.818126,58.338819,66.338819,26.8,62.3
22.675153,30.675153,58.217173,66.217173,26.6,62.2
22.532179,30.532179,58.095528,66.095528,26.5,62.0
22.522437,30.522437,58.018873,66.018873,26.5,62.0
22.512695,30.512695,57.942217,65.942217,26.5,61.9
22.502953,30.502953,57.865562,65.865562,26.5,61.8
22.429224,30.429224,57.702592,65.702592,26.4,61.7
22.355494,30.355494,57.539622,65.539622,26.3,61.5
22.281765,30.281765,57.376652,65.376652,26.2,61.3
22.218327,30.218327,57.119092,65.119092,26.2,61.1
22.15489,30.15489,56.861533,64.861533,26.1,60.8
22.091452,30.091452,56.603973,64.603973,26.0,60.6
22.159198,30.159198,56.51335,64.51335,26.1,60.5
22.226945,30.226945,56.422727,64.422727,26.2,60.4
22.294691,30.294691,56.332104,64.332104,26.2,60.3
22.32007,30.32007,56.305804,64.305804,26.3,60.3
22.345448,30.345448,56.279504,64.279504,26.3,60.2
22.370827,30.370827,56.253204,64.253204,26.3,60.2
22.443409,30.443409,56.129602,64.129602,26.4,60.1
22.51599,30.51599,56.005999,64.005999,26.5,60.0
22.588572,30.588572,55.882397,63.882397,26.5,59.8
22.70595,30.70595,55.776071,63.776071,26.7,59.7
22.823328,30.823328,55.669745,63.669745,26.8,59.6
22.940706,30.940706,55.563419,63.563419,26.9,59.5
22.962016,30.962016,55.515485,63.515485,26.9,59.5
22.983325,30.983325,55.467551,63.467551,26.9,59.4
23.004635,31.004635,55.419617,63.419617,27.0,59.4
22.98646,30.98646,55.309816,63.309816,26.9,59.3
22.968286,30.968286,55.200015,63.200015,26.9,59.2
22.950111,30.950111,55.090214,63.090214,26.9,59.0
23.417974,31.417974,55.144895,63.144895,27.4,59.1
23.885836,31.885836,55.199576,63.199576,27.8,59.1
24.353699,32.353699,55.254257,63.254257,28.3,59.2
24.541675,32.541675,55.193344,63.193344,28.5,59.1
24.729651,32.729651,55.132431,63.132431,28.7,59.1
24.917627,32.917627,55.071518,63.071518,28.9,59.0
24.931573,32.931573,54.876963,62.876963,28.9,58.8
24.945519,32.945519,54.682409,62.682409,28.9,58.6
24.959465,32.959465,54.487854,62.487854,28.9,58.4
25.204564,33.204564,54.493945,62.493945,29.2,58.4
25.449664,33.449664,54.500035,62.500035,29.4,58.5
25.694763,33.694763,54.506126,62.506126,29.6,58.5
26.040012,34.040012,54.564755,62.564755,30.0,58.5
26.385262,34.385262,54.623385,62.623385,30.3,58.6
26.730511,34.730511,54.682014,62.682014,30.7,58.6
27.071641,35.071641,54.669204,62.669204,31.0,58.6
27.412772,35.412772,54.656395,62.656395,31.4,58.6
27.753902,35.753902,54.643585,62.643585,31.7,58.6
27.966744,35.966744,54.543997,62.543997,31.9,58.5
28.179587,36.179587,54.44441,62.44441,32.1,58.4
28.392429,36.392429,54.344822,62.344822,32.3,58.3
28.693921,36.693921,54.324181,62.324181,32.6,58.3
28.995414,36.995414,54.303539,62.303539,32.9,58.3
29.296906,37.296906,54.282898,62.282898,33.2,58.2
