lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.658875,352.658875,50.544098,58.544098,-11.0,54.5,36
345.876252,353.876252,50.909484,58.909484,-10.0,54.9,37
347.093628,355.093628,51.274869,59.274869,-8.9,55.2,38
348.311005,356.311005,51.640255,59.640255,-7.6,55.6,39
349.507314,357.507314,51.962191,59.962191,-6.4,55.9,40
350.703624,358.703624,52.284128,60.284128,-5.2,56.2,41
351.899933,359.899933,52.606064,60.606064,-4.1,56.6,42
353.04186,1.04186,52.822318,60.822318,-2.9,56.8,43
354.183787,2.183787,53.038572,61.038572,-1.8,57.0,44
355.325714,3.325714,53.254826,61.254826,-0.6,57.2,45
356.490639,4.490639,53.359817,61.359817,0.49,57.3,46
357.655564,5.655564,53.464807,61.464807,1.65,57.4,47
358.820489,6.820489,53.569798,61.569798,2.82,57.5,48
359.836199,7.836199,53.734296,61.734296,3.83,57.7,49
0.851909,8.851909,53.898795,61.898795,4.85,57.8,50
1.867619,9.867619,54.063293,62.063293,5.86,58.0,51
2.797398,10.797398,54.245605,62.245605,6.79,58.2,52
3.727178,11.727178,54.427917,62.427917,7.72,58.4,53
4.656957,12.656957,54.610229,62.610229,8.65,58.6,54
5.392016,13.392016,54.719847,62.719847,9.39,58.7,55
6.127074,14.127074,54.829465,62.829465,10.1,58.8,56
6.862133,14.862133,54.939083,62.939083,10.8,58.9,57
7.633688,15.633688,54.977419,62.977419,11.6,58.9,58
8.405242,16.405242,55.015756,63.015756,12.4,59.0,59
9.176797,17.176797,55.054092,63.054092,13.1,59.0,60
10.103236,18.103236,55.085788,63.085788,14.1,59.0,61
11.029674,19.029674,55.117485,63.117485,15.0,59.1,62
11.956113,19.956113,55.149181,63.149181,15.9,59.1,63
12.79808,20.79808,55.095752,63.095752,16.7,59.0,64
13.640047,21.640047,55.042324,63.042324,17.6,59.0,65
14.482014,22.482014,54.988895,62.988895,18.4,58.9,66
15.156538,23.156538,54.958327,62.958327,19.1,58.9,67
15.831063,23.831063,54.927758,62.927758,19.8,58.9,68
16.505587,24.505587,54.89719,62.89719,20.5,58.8,69
17.090594,25.090594,54.880185,62.880185,21.0,58.8,70
17.675602,25.675602,54.863181,62.863181,21.6,58.8,71
18.260609,26.260609,54.846176,62.846176,22.2,58.8,72
18.935595,26.935595,54.878855,62.878855,22.9,58.8,73
19.610582,27.610582,54.911535,62.911535,23.6,58.9,74
20.285568,28.285568,54.944214,62.944214,24.2,58.9,75
20.903951,28.903951,54.981979,62.981979,24.9,58.9,76
21.522334,29.522334,55.019745,63.019745,25.5,59.0,77
22.140717,30.140717,55.05751,63.05751,26.1,59.0,78
22.696404,30.696404,55.13193,63.13193,26.6,59.1,79
23.25209,31.25209,55.206349,63.206349,27.2,59.2,80
23.807777,31.807777,55.280769,63.280769,27.8,59.2,81
24.325977,32.325977,55.29266,63.29266,28.3,59.2,82
24.844177,32.844177,55.30455,63.30455,28.8,59.3,83
25.362377,33.362377,55.316441,63.316441,29.3,59.3,84
25.825842,33.825842,55.357829,63.357829,29.8,59.3,85
26.289308,34.289308,55.399217,63.399217,30.2,59.3,86
26.752773,34.752773,55.440605,63.440605,30.7,59.4,87
26.778643,34.778643,55.600942,63.600942,30.7,59.6,88
26.804513,34.804513,55.761279,63.761279,30.8,59.7,89
26.830383,34.830383,55.921616,63.921616,30.8,59.9,90
26.710354,34.710354,56.026834,64.026834,30.7,60.0,91
26.590324,34.590324,56.132052,64.132052,30.5,60.1,92
26.470295,34.470295,56.23727,64.23727,30.4,60.2,93
26.326014,34.326014,56.239752,64.239752,30.3,60.2,94
26.181734,34.181734,56.242235,64.242235,30.1,60.2,95
26.037453,34.037453,56.244717,64.244717,30.0,60.2,96
25.672319,33.672319,56.441911,64.441911,29.6,60.4,97
25.307185,33.307185,56.639106,64.639106,29.3,60.6,98
24.942051,32.942051,56.8363,64.8363,28.9,60.8,99
24.717476,32.717476,57.071294,65.071294,28.7,61.0,100
24.492901,32.492901,57.306289,65.306289,28.4,61.3,101
24.268326,32.268326,57.541283,65.541283,28.2,61.5,102
24.48402,32.48402,57.465178,65.465178,28.4,61.4,103
24.699713,32.699713,57.389074,65.389074,28.6,61.3,104
24.915407,32.915407,57.312969,65.312969,28.9,61.3,105
25.164796,33.164796,57.318746,65.318746,29.1,61.3,106
25.414185,33.414185,57.324522,65.324522,29.4,61.3,107
25.663574,33.663574,57.330299,65.330299,29.6,61.3,108
26.161383,34.161383,57.362678,65.362678,30.1,61.3,109
26.659191,34.659191,57.395058,65.395058,30.6,61.3,110
27.157,35.157,57.427437,65.427437,31.1,61.4,111
27.891646,35.891646,57.369296,65.369296,31.8,61.3,112
28.626293,36.626293,57.311155,65.311155,32.6,61.3,113
29.360939,37.360939,57.253014,65.253014,33.3,61.2,114
29.932472,37.932472,57.278276,65.278276,33.9,61.2,115
30.504006,38.504006,57.303538,65.303538,34.5,61.3,116
31.075539,39.075539,57.3288,65.3288,35.0,61.3,117
31.65454,39.65454,57.346517,65.346517,35.6,61.3,118
32.233541,40.233541,57.364233,65.364233,36.2,61.3,119
32.812542,40.812542,57.38195,65.38195,36.8,61.3,120
34.537479,42.537479,57.517823,65.517823,38.5,61.5,121
36.262417,44.262417,57.653697,65.653697,40.2,61.6,122
37.987354,45.987354,57.78957,65.78957,41.9,61.7,123
