lon_east,lon_west,lat_south,lat_north
291.391846,299.391846,40.671219,48.671219
292.811157,300.811157,36.145531,44.145531
295.279938,303.279938,33.827568,41.827568
297.488556,305.488556,33.821075,41.821075
300.580292,308.580292,34.644417,42.644417
304.969513,312.969513,35.924053,43.924053
309.054688,317.054688,36.819828,44.819828
313.6492,321.6492,38.280766,46.280766
317.086273,325.086273,39.31905,47.31905
322.050018,330.050018,41.61467,49.61467
325.99762,333.99762,43.593315,51.593315
329.290497,337.290497,45.215557,53.215557
332.72583,340.72583,46.891506,54.891506
336.029663,344.029663,48.318642,56.318642
338.889862,346.889862,49.843323,57.843323
341.656433,349.656433,51.326431,59.326431
344.468781,352.468781,53.174454,61.174454
346.435455,354.435455,55.262409,63.262409
347.951569,355.951569,57.069099,65.069099
349.182068,357.182068,58.863419,66.863419
350.190063,358.190063,60.375648,68.375648
351.152771,359.152771,62.061485,70.061485
352.003693,0.003693,63.929535,71.929535
352.640442,0.640442,65.493011,73.493011
352.658569,0.658569,67.156532,75.156532
353.078156,1.078156,68.55146,76.55146
352.639496,0.639496,69.85463,77.85463
351.916199,359.916199,70.876488,78.876488
350.138458,358.138458,71.685463,79.685463
348.522064,356.522064,71.861099,79.861099
